times,best_arm_counter,best_prob_counter,rewards,cumulative_rewards,regrets,cumulative_regrets,completion_time,algorithm
1,37,0.10024476900066254,1.0,1.0,7.610692628307332,7.610692628307332,0.038924455642700195,ThompsonBetaBinomial
2,37,0.10024476900066254,2.0,3.0,7.540112671546433,15.150805299853765,0.03976583480834961,ThompsonBetaBinomial
3,37,0.10024476900066254,4.0,7.0,7.507127469744423,22.657932769598187,0.041635990142822266,ThompsonBetaBinomial
4,37,0.10024476900066254,3.0,10.0,7.740260936610943,30.398193706209128,0.04267168045043945,ThompsonBetaBinomial
5,37,0.10024476900066254,4.0,14.0,7.4554050492764,37.85359875548553,0.042545318603515625,ThompsonBetaBinomial
6,37,0.10024476900066254,3.0,17.0,7.827346016867438,45.680944772352966,0.04395151138305664,ThompsonBetaBinomial
7,37,0.10024476900066254,6.0,23.0,6.933329192136305,52.61427396448927,0.04446053504943848,ThompsonBetaBinomial
8,37,0.10024476900066254,3.0,26.0,7.48339579877413,60.097669763263404,0.04314112663269043,ThompsonBetaBinomial
9,37,0.10024476900066254,4.0,30.0,7.221163104156037,67.31883286741945,0.04227924346923828,ThompsonBetaBinomial
10,37,0.10024476900066254,4.0,34.0,6.957351843087854,74.2761847105073,0.042107582092285156,ThompsonBetaBinomial
11,37,0.10024476900066254,3.0,37.0,7.182401151064913,81.4585858615722,0.042951345443725586,ThompsonBetaBinomial
12,37,0.10024476900066254,1.0,38.0,7.214799640996527,88.67338550256873,0.04451346397399902,ThompsonBetaBinomial
13,37,0.10024476900066254,6.0,44.0,7.592589302621703,96.26597480519044,0.06519889831542969,ThompsonBetaBinomial
14,37,0.10024476900066254,4.0,48.0,7.010640829673736,103.27661563486417,0.07373952865600586,ThompsonBetaBinomial
15,37,0.10024476900066254,3.0,51.0,6.880493676157907,110.15710931102208,0.07174563407897949,ThompsonBetaBinomial
16,37,0.10024476900066254,4.0,55.0,6.762511481476093,116.91962079249818,0.0727396011352539,ThompsonBetaBinomial
17,37,0.10024476900066254,3.0,58.0,6.944040652285951,123.86366144478413,0.07316970825195312,ThompsonBetaBinomial
18,37,0.10024476900066254,4.0,62.0,7.377001381879353,131.24066282666348,0.07230329513549805,ThompsonBetaBinomial
19,37,0.10024476900066254,1.0,63.0,7.154520895669768,138.39518372233326,0.0739595890045166,ThompsonBetaBinomial
20,37,0.10024476900066254,5.0,68.0,7.010305476043828,145.4054891983771,0.07417678833007812,ThompsonBetaBinomial
21,37,0.10024476900066254,3.0,71.0,6.924620804934635,152.33011000331175,0.07277393341064453,ThompsonBetaBinomial
22,37,0.10024476900066254,2.0,73.0,7.153148249017442,159.4832582523292,0.07253241539001465,ThompsonBetaBinomial
23,37,0.10024476900066254,3.0,76.0,7.071106834697679,166.55436508702687,0.07292485237121582,ThompsonBetaBinomial
24,37,0.10024476900066254,6.0,82.0,7.003742590916106,173.55810767794298,0.07387137413024902,ThompsonBetaBinomial
25,37,0.10024476900066254,4.0,86.0,7.392379802205167,180.95048748014815,0.07376384735107422,ThompsonBetaBinomial
26,37,0.10024476900066254,3.0,89.0,7.050542887875306,188.00103036802346,0.07478117942810059,ThompsonBetaBinomial
27,37,0.10024476900066254,3.0,92.0,6.479379094742791,194.48040946276626,0.07316017150878906,ThompsonBetaBinomial
28,37,0.10024476900066254,2.0,94.0,7.0675219146916595,201.54793137745793,0.07207918167114258,ThompsonBetaBinomial
29,37,0.10024476900066254,5.0,99.0,7.0744579565552055,208.62238933401312,0.07300662994384766,ThompsonBetaBinomial
30,37,0.10024476900066254,3.0,102.0,7.076828128126036,215.69921746213916,0.07232046127319336,ThompsonBetaBinomial
31,37,0.10024476900066254,6.0,108.0,6.605224078024733,222.3044415401639,0.07417488098144531,ThompsonBetaBinomial
32,37,0.10024476900066254,7.0,115.0,6.977106647306761,229.28154818747066,0.07445764541625977,ThompsonBetaBinomial
33,37,0.10024476900066254,1.0,116.0,6.6754063499955985,235.95695453746626,0.0754239559173584,ThompsonBetaBinomial
34,37,0.10024476900066254,1.0,117.0,6.81433034113048,242.77128487859673,0.07454800605773926,ThompsonBetaBinomial
35,37,0.10024476900066254,5.0,122.0,7.004045543436259,249.775330422033,0.07455897331237793,ThompsonBetaBinomial
36,37,0.10024476900066254,1.0,123.0,6.818050338890447,256.5933807609234,0.07409000396728516,ThompsonBetaBinomial
37,37,0.10024476900066254,4.0,127.0,6.649312886688703,263.2426936476121,0.07532644271850586,ThompsonBetaBinomial
38,37,0.10024476900066254,0.0,127.0,6.933320244144761,270.17601389175684,0.07555603981018066,ThompsonBetaBinomial
39,37,0.10024476900066254,2.0,129.0,7.061206532973674,277.23722042473054,0.07704639434814453,ThompsonBetaBinomial
40,37,0.10024476900066254,3.0,132.0,7.181071736256608,284.41829216098716,0.07473468780517578,ThompsonBetaBinomial
41,37,0.10024476900066254,3.0,135.0,6.920027318780082,291.3383194797672,0.07459259033203125,ThompsonBetaBinomial
42,37,0.10024476900066254,5.0,140.0,6.587027171118853,297.92534665088607,0.07425403594970703,ThompsonBetaBinomial
43,37,0.10024476900066254,3.0,143.0,6.895338254647666,304.8206849055337,0.0742332935333252,ThompsonBetaBinomial
44,37,0.10024476900066254,0.0,143.0,6.79065074161002,311.61133564714373,0.07362484931945801,ThompsonBetaBinomial
45,37,0.10024476900066254,6.0,149.0,6.187879858088938,317.79921550523267,0.07381439208984375,ThompsonBetaBinomial
46,37,0.10024476900066254,5.0,154.0,6.300157635854263,324.0993731410869,0.07432723045349121,ThompsonBetaBinomial
47,37,0.10024476900066254,6.0,160.0,6.284850702443589,330.3842238435305,0.07351183891296387,ThompsonBetaBinomial
48,37,0.10024476900066254,2.0,162.0,6.389234273134875,336.7734581166654,0.07264947891235352,ThompsonBetaBinomial
49,37,0.10024476900066254,2.0,164.0,6.7588185432689025,343.53227665993427,0.07279777526855469,ThompsonBetaBinomial
50,37,0.10024476900066254,6.0,170.0,6.324077308506056,349.8563539684403,0.07314014434814453,ThompsonBetaBinomial
51,37,0.10024476900066254,0.0,170.0,6.81133018837402,356.66768415681435,0.07334065437316895,ThompsonBetaBinomial
52,37,0.10024476900066254,2.0,172.0,6.925275288127503,363.59295944494187,0.07249331474304199,ThompsonBetaBinomial
53,37,0.10024476900066254,6.0,178.0,6.326361948986631,369.9193213939285,0.07365727424621582,ThompsonBetaBinomial
54,37,0.10024476900066254,3.0,181.0,6.312113879421981,376.2314352733505,0.07502555847167969,ThompsonBetaBinomial
55,37,0.10024476900066254,5.0,186.0,6.215186551093268,382.44662182444375,0.07250857353210449,ThompsonBetaBinomial
56,37,0.10024476900066254,1.0,187.0,6.062135469836493,388.50875729428026,0.07265114784240723,ThompsonBetaBinomial
57,37,0.10024476900066254,2.0,189.0,6.6230208518684375,395.1317781461487,0.07258367538452148,ThompsonBetaBinomial
58,37,0.10024476900066254,5.0,194.0,6.507128622578855,401.63890676872757,0.07219481468200684,ThompsonBetaBinomial
59,37,0.10024476900066254,6.0,200.0,6.170590461577248,407.8094972303048,0.07181596755981445,ThompsonBetaBinomial
60,37,0.10024476900066254,2.0,202.0,6.516132564099198,414.32562979440405,0.07250690460205078,ThompsonBetaBinomial
61,37,0.10024476900066254,6.0,208.0,6.339222818223043,420.6648526126271,0.07276606559753418,ThompsonBetaBinomial
62,37,0.10024476900066254,6.0,214.0,5.703408386305191,426.36826099893227,0.07345366477966309,ThompsonBetaBinomial
63,37,0.10024476900066254,5.0,219.0,6.7318787868298084,433.10013978576205,0.07275724411010742,ThompsonBetaBinomial
64,37,0.10024476900066254,6.0,225.0,6.060966770320858,439.1611065560829,0.07333850860595703,ThompsonBetaBinomial
65,37,0.10024476900066254,1.0,226.0,5.595797064601938,444.75690362068485,0.07406830787658691,ThompsonBetaBinomial
66,37,0.10024476900066254,8.0,234.0,5.940967512744795,450.69787113342966,0.07416296005249023,ThompsonBetaBinomial
67,37,0.10024476900066254,4.0,238.0,5.713335481818618,456.41120661524826,0.07411003112792969,ThompsonBetaBinomial
68,37,0.10024476900066254,5.0,243.0,6.600296794241573,463.0115034094898,0.07533121109008789,ThompsonBetaBinomial
69,37,0.10024476900066254,5.0,248.0,6.963896806955263,469.9754002164451,0.0743558406829834,ThompsonBetaBinomial
70,37,0.10024476900066254,0.0,248.0,5.927468504329847,475.90286872077496,0.07382559776306152,ThompsonBetaBinomial
