times,best_arm_counter,best_prob_counter,rewards,cumulative_rewards,regrets,cumulative_regrets,completion_time,algorithm
74,49,0.0982866813051822,4.0,219.0,6.379952118716453,519.7991166911107,0.07510709762573242,ThompsonBetaBinomial
75,49,0.0982866813051822,4.0,223.0,6.130264982983253,525.929381674094,0.07434678077697754,ThompsonBetaBinomial
76,49,0.0982866813051822,1.0,224.0,6.019286384827932,531.948668058922,0.07375454902648926,ThompsonBetaBinomial
77,49,0.0982866813051822,1.0,225.0,6.62520868168711,538.5738767406091,0.07409548759460449,ThompsonBetaBinomial
78,49,0.0982866813051822,1.0,226.0,6.404535322921156,544.9784120635302,0.07396554946899414,ThompsonBetaBinomial
79,49,0.0982866813051822,5.0,231.0,6.014134912806363,550.9925469763366,0.07378721237182617,ThompsonBetaBinomial
80,49,0.0982866813051822,5.0,236.0,6.663269489592379,557.655816465929,0.0742042064666748,ThompsonBetaBinomial
81,49,0.0982866813051822,0.0,236.0,7.349306838199187,565.0051233041281,0.07356929779052734,ThompsonBetaBinomial
82,49,0.0982866813051822,2.0,238.0,6.920223239346324,571.9253465434745,0.07341647148132324,ThompsonBetaBinomial
83,49,0.0982866813051822,6.0,244.0,6.893000384395633,578.81834692787,0.07524585723876953,ThompsonBetaBinomial
84,49,0.0982866813051822,5.0,249.0,6.396074409522973,585.214421337393,0.07348060607910156,ThompsonBetaBinomial
85,49,0.0982866813051822,4.0,253.0,6.377650348433617,591.5920716858266,0.07405805587768555,ThompsonBetaBinomial
86,49,0.0982866813051822,7.0,260.0,5.91269339575196,597.5047650815785,0.07462215423583984,ThompsonBetaBinomial
87,49,0.0982866813051822,3.0,263.0,5.663693683266204,603.1684587648447,0.07335162162780762,ThompsonBetaBinomial
88,49,0.0982866813051822,5.0,268.0,6.117408932962646,609.2858676978074,0.07332158088684082,ThompsonBetaBinomial
89,49,0.0982866813051822,2.0,270.0,5.507345798546481,614.7932134963538,0.07368206977844238,ThompsonBetaBinomial
90,49,0.0982866813051822,6.0,276.0,5.578665034586402,620.3718785309402,0.07361483573913574,ThompsonBetaBinomial
91,49,0.0982866813051822,7.0,283.0,5.57007087720276,625.9419494081429,0.07541203498840332,ThompsonBetaBinomial
92,49,0.0982866813051822,5.0,288.0,6.339984321789003,632.2819337299319,0.07286977767944336,ThompsonBetaBinomial
93,49,0.0982866813051822,2.0,290.0,5.857850778795594,638.1397845087275,0.07344698905944824,ThompsonBetaBinomial
94,49,0.0982866813051822,5.0,295.0,5.8746456851002895,644.0144301938278,0.07292461395263672,ThompsonBetaBinomial
95,49,0.0982866813051822,2.0,297.0,5.690479441061029,649.7049096348888,0.07906484603881836,ThompsonBetaBinomial
96,49,0.0982866813051822,2.0,299.0,5.553945831988471,655.2588554668773,0.07343506813049316,ThompsonBetaBinomial
97,49,0.0982866813051822,2.0,301.0,6.392214445314192,661.6510699121915,0.07318115234375,ThompsonBetaBinomial
98,49,0.0982866813051822,2.0,303.0,5.537815354445744,667.1888852666373,0.07332253456115723,ThompsonBetaBinomial
99,49,0.0982866813051822,6.0,309.0,5.7709142457763605,672.9597995124136,0.07332611083984375,ThompsonBetaBinomial
100,49,0.0982866813051822,3.0,312.0,5.879930788470029,678.8397303008836,0.0733482837677002,ThompsonBetaBinomial
1,46,0.12907702134458865,5.0,5.0,10.142121558191691,10.142121558191691,0.03920865058898926,ThompsonBetaBinomial
2,46,0.12907702134458865,2.0,7.0,9.579367364709801,19.721488922901493,0.06605005264282227,ThompsonBetaBinomial
3,46,0.12907702134458865,1.0,8.0,10.04952562688382,29.771014549785313,0.07839179039001465,ThompsonBetaBinomial
4,46,0.12907702134458865,1.0,9.0,10.960621989800664,40.73163653958598,0.06420636177062988,ThompsonBetaBinomial
5,46,0.12907702134458865,0.0,9.0,10.231439255155129,50.96307579474111,0.04495644569396973,ThompsonBetaBinomial
6,46,0.12907702134458865,5.0,14.0,9.574816155503958,60.53789195024507,0.04527854919433594,ThompsonBetaBinomial
7,46,0.12907702134458865,6.0,20.0,9.773081668438696,70.31097361868376,0.04426455497741699,ThompsonBetaBinomial
8,46,0.12907702134458865,2.0,22.0,9.427322885532284,79.73829650421604,0.04456686973571777,ThompsonBetaBinomial
9,46,0.12907702134458865,2.0,24.0,9.294530289966541,89.03282679418258,0.04412388801574707,ThompsonBetaBinomial
10,46,0.12907702134458865,1.0,25.0,9.83578131237622,98.86860810655881,0.06485176086425781,ThompsonBetaBinomial
11,46,0.12907702134458865,3.0,28.0,8.968727520745542,107.83733562730436,0.07350015640258789,ThompsonBetaBinomial
12,46,0.12907702134458865,2.0,30.0,8.970526650878636,116.807862278183,0.07388091087341309,ThompsonBetaBinomial
13,46,0.12907702134458865,1.0,31.0,9.907234307502678,126.71509658568567,0.0740358829498291,ThompsonBetaBinomial
14,46,0.12907702134458865,1.0,32.0,9.77407877487121,136.48917536055689,0.07379293441772461,ThompsonBetaBinomial
15,46,0.12907702134458865,5.0,37.0,9.794590762051143,146.28376612260803,0.07318711280822754,ThompsonBetaBinomial
16,46,0.12907702134458865,3.0,40.0,9.596121281061654,155.87988740366967,0.0735769271850586,ThompsonBetaBinomial
17,46,0.12907702134458865,3.0,43.0,9.123478252718307,165.00336565638798,0.07406330108642578,ThompsonBetaBinomial
18,46,0.12907702134458865,7.0,50.0,9.413811120609292,174.41717677699728,0.07434582710266113,ThompsonBetaBinomial
19,46,0.12907702134458865,3.0,53.0,8.947417464286657,183.36459424128392,0.07350969314575195,ThompsonBetaBinomial
20,46,0.12907702134458865,4.0,57.0,9.549127503763023,192.91372174504696,0.07490062713623047,ThompsonBetaBinomial
21,46,0.12907702134458865,2.0,59.0,8.484963851947496,201.39868559699445,0.0740196704864502,ThompsonBetaBinomial
22,46,0.12907702134458865,3.0,62.0,9.002990360243475,210.40167595723793,0.07426309585571289,ThompsonBetaBinomial
23,46,0.12907702134458865,3.0,65.0,8.478567373671444,218.88024333090937,0.0731043815612793,ThompsonBetaBinomial
24,46,0.12907702134458865,4.0,69.0,9.717360751643364,228.59760408255272,0.07359671592712402,ThompsonBetaBinomial
25,46,0.12907702134458865,7.0,76.0,8.881558964067189,237.4791630466199,0.07355117797851562,ThompsonBetaBinomial
26,46,0.12907702134458865,2.0,78.0,8.805767699594208,246.28493074621412,0.07309460639953613,ThompsonBetaBinomial
27,46,0.12907702134458865,1.0,79.0,9.49816030287436,255.78309104908848,0.07331013679504395,ThompsonBetaBinomial
28,46,0.12907702134458865,2.0,81.0,9.355890020495844,265.1389810695843,0.07312846183776855,ThompsonBetaBinomial
29,46,0.12907702134458865,7.0,88.0,9.006644768128638,274.14562583771294,0.0724802017211914,ThompsonBetaBinomial
30,46,0.12907702134458865,5.0,93.0,8.227817426270331,282.3734432639833,0.07316780090332031,ThompsonBetaBinomial
31,46,0.12907702134458865,3.0,96.0,8.978709609627348,291.35215287361063,0.07286310195922852,ThompsonBetaBinomial
32,46,0.12907702134458865,6.0,102.0,9.197464725222064,300.5496175988327,0.07256627082824707,ThompsonBetaBinomial
33,46,0.12907702134458865,5.0,107.0,8.167208772761533,308.7168263715942,0.07219839096069336,ThompsonBetaBinomial
34,46,0.12907702134458865,7.0,114.0,7.501860362715657,316.21868673430987,0.07367324829101562,ThompsonBetaBinomial
35,46,0.12907702134458865,4.0,118.0,8.25290816171857,324.4715948960284,0.07325434684753418,ThompsonBetaBinomial
36,46,0.12907702134458865,6.0,124.0,8.74723610068433,333.21883099671277,0.07210373878479004,ThompsonBetaBinomial
37,46,0.12907702134458865,7.0,131.0,7.596653869701078,340.81548486641384,0.07476043701171875,ThompsonBetaBinomial
38,46,0.12907702134458865,7.0,138.0,8.083331976806098,348.89881684321995,0.07199692726135254,ThompsonBetaBinomial
39,46,0.12907702134458865,2.0,140.0,8.246505760884656,357.1453226041046,0.07362103462219238,ThompsonBetaBinomial
40,46,0.12907702134458865,8.0,148.0,7.1293470880268215,364.2746696921314,0.07160639762878418,ThompsonBetaBinomial
41,46,0.12907702134458865,8.0,156.0,7.3266264275925845,371.601296119724,0.07165098190307617,ThompsonBetaBinomial
42,46,0.12907702134458865,6.0,162.0,6.404867714317045,378.00616383404105,0.07198667526245117,ThompsonBetaBinomial
43,46,0.12907702134458865,4.0,166.0,8.151529993047491,386.15769382708856,0.07212376594543457,ThompsonBetaBinomial
44,46,0.12907702134458865,5.0,171.0,7.358590342021256,393.51628416910984,0.07295727729797363,ThompsonBetaBinomial
45,46,0.12907702134458865,5.0,176.0,7.982760815113392,401.49904498422325,0.07329440116882324,ThompsonBetaBinomial
46,46,0.12907702134458865,4.0,180.0,8.510819691628353,410.0098646758516,0.07278156280517578,ThompsonBetaBinomial
47,46,0.12907702134458865,4.0,184.0,7.751282006076893,417.7611466819285,0.07345223426818848,ThompsonBetaBinomial
48,46,0.12907702134458865,3.0,187.0,7.458690632520487,425.21983731444897,0.07264113426208496,ThompsonBetaBinomial
49,46,0.12907702134458865,5.0,192.0,7.62229509725548,432.8421324117044,0.07322859764099121,ThompsonBetaBinomial
50,46,0.12907702134458865,9.0,201.0,7.1552361283379184,439.9973685400423,0.0729513168334961,ThompsonBetaBinomial
51,46,0.12907702134458865,5.0,206.0,7.6104180260650285,447.60778656610734,0.07293558120727539,ThompsonBetaBinomial
52,46,0.12907702134458865,3.0,209.0,6.923141349052817,454.53092791516013,0.07349753379821777,ThompsonBetaBinomial
53,46,0.12907702134458865,3.0,212.0,7.074460954054419,461.60538886921455,0.07286548614501953,ThompsonBetaBinomial
54,46,0.12907702134458865,9.0,221.0,8.158084533867026,469.76347340308155,0.0735933780670166,ThompsonBetaBinomial
55,46,0.12907702134458865,10.0,231.0,6.835049491122734,476.5985228942043,0.07412981986999512,ThompsonBetaBinomial
56,46,0.12907702134458865,5.0,236.0,5.861484259305442,482.4600071535097,0.07365870475769043,ThompsonBetaBinomial
57,46,0.12907702134458865,5.0,241.0,6.459138467204106,488.91914562071383,0.07366228103637695,ThompsonBetaBinomial
58,46,0.12907702134458865,8.0,249.0,6.961445803634814,495.88059142434867,0.07399201393127441,ThompsonBetaBinomial
59,46,0.12907702134458865,6.0,255.0,5.381657171064126,501.2622485954128,0.0741734504699707,ThompsonBetaBinomial
60,46,0.12907702134458865,4.0,259.0,7.374055039079949,508.6363036344928,0.07390141487121582,ThompsonBetaBinomial
61,46,0.12907702134458865,11.0,270.0,6.866402368866931,515.5027060033597,0.073699951171875,ThompsonBetaBinomial
62,46,0.12907702134458865,5.0,275.0,7.070364364787569,522.5730703681472,0.07338404655456543,ThompsonBetaBinomial
63,46,0.12907702134458865,9.0,284.0,6.945564431994825,529.5186348001421,0.07293295860290527,ThompsonBetaBinomial
64,46,0.12907702134458865,7.0,291.0,5.901610672739622,535.4202454728817,0.07378435134887695,ThompsonBetaBinomial
65,46,0.12907702134458865,6.0,297.0,6.698455874932325,542.118701347814,0.07299327850341797,ThompsonBetaBinomial
66,46,0.12907702134458865,3.0,300.0,6.249251987982264,548.3679533357962,0.07385945320129395,ThompsonBetaBinomial
67,46,0.12907702134458865,6.0,306.0,5.953330524889698,554.3212838606859,0.07273459434509277,ThompsonBetaBinomial
68,46,0.12907702134458865,12.0,318.0,6.184647464752674,560.5059313254385,0.07334113121032715,ThompsonBetaBinomial
69,46,0.12907702134458865,2.0,320.0,5.571978074888282,566.0779094003268,0.07196927070617676,ThompsonBetaBinomial
70,46,0.12907702134458865,6.0,326.0,5.5321963682037225,571.6101057685305,0.07251596450805664,ThompsonBetaBinomial
71,46,0.12907702134458865,9.0,335.0,6.788631841899775,578.3987376104303,0.07210063934326172,ThompsonBetaBinomial
72,46,0.12907702134458865,3.0,338.0,6.635994263641135,585.0347318740714,0.07252693176269531,ThompsonBetaBinomial
73,46,0.12907702134458865,8.0,346.0,6.8043965379118045,591.8391284119832,0.07152104377746582,ThompsonBetaBinomial
74,46,0.12907702134458865,2.0,348.0,7.5198746898167945,599.3590031018,0.07172584533691406,ThompsonBetaBinomial
75,46,0.12907702134458865,7.0,355.0,7.025632811567159,606.3846359133671,0.07161760330200195,ThompsonBetaBinomial
76,46,0.12907702134458865,10.0,365.0,6.640364536715589,613.0250004500826,0.07182455062866211,ThompsonBetaBinomial
77,46,0.12907702134458865,11.0,376.0,6.6885795718079,619.7135800218905,0.07174968719482422,ThompsonBetaBinomial
78,46,0.12907702134458865,10.0,386.0,6.07028202492971,625.7838620468202,0.07239174842834473,ThompsonBetaBinomial
79,46,0.12907702134458865,10.0,396.0,5.83792629573714,631.6217883425574,0.07203912734985352,ThompsonBetaBinomial
80,46,0.12907702134458865,5.0,401.0,5.715713147034163,637.3375014895915,0.07206368446350098,ThompsonBetaBinomial
81,46,0.12907702134458865,5.0,406.0,6.101655886475241,643.4391573760668,0.07222676277160645,ThompsonBetaBinomial
82,46,0.12907702134458865,8.0,414.0,5.340680648991402,648.7798380250582,0.07281994819641113,ThompsonBetaBinomial
83,46,0.12907702134458865,5.0,419.0,5.266284867126455,654.0461228921847,0.07227349281311035,ThompsonBetaBinomial
84,46,0.12907702134458865,3.0,422.0,6.102283087882763,660.1484059800674,0.07328939437866211,ThompsonBetaBinomial
85,46,0.12907702134458865,6.0,428.0,6.245727752660166,666.3941337327276,0.07332777976989746,ThompsonBetaBinomial
86,46,0.12907702134458865,10.0,438.0,5.48370552209983,671.8778392548274,0.07387828826904297,ThompsonBetaBinomial
87,46,0.12907702134458865,4.0,442.0,4.96330138223268,676.8411406370601,0.07315826416015625,ThompsonBetaBinomial
88,46,0.12907702134458865,11.0,453.0,5.2799407049820815,682.1210813420422,0.07427000999450684,ThompsonBetaBinomial
89,46,0.12907702134458865,7.0,460.0,6.629607105495347,688.7506884475375,0.07548642158508301,ThompsonBetaBinomial
90,46,0.12907702134458865,3.0,463.0,6.008729836909386,694.759418284447,0.07412838935852051,ThompsonBetaBinomial
91,46,0.12907702134458865,8.0,471.0,6.332346357638909,701.0917646420859,0.07454299926757812,ThompsonBetaBinomial
92,46,0.12907702134458865,6.0,477.0,6.7783964916194135,707.8701611337053,0.074249267578125,ThompsonBetaBinomial
93,46,0.12907702134458865,5.0,482.0,6.016013992762716,713.8861751264681,0.07387804985046387,ThompsonBetaBinomial
94,46,0.12907702134458865,5.0,487.0,5.517114485303197,719.4032896117712,0.07327389717102051,ThompsonBetaBinomial
95,46,0.12907702134458865,5.0,492.0,5.178565185274859,724.581854797046,0.07404446601867676,ThompsonBetaBinomial
96,46,0.12907702134458865,4.0,496.0,5.528554401251297,730.1104091982974,0.07363629341125488,ThompsonBetaBinomial
97,46,0.12907702134458865,5.0,501.0,6.404585471783626,736.514994670081,0.07285833358764648,ThompsonBetaBinomial
98,46,0.12907702134458865,6.0,507.0,4.886481865224376,741.4014765353054,0.07486486434936523,ThompsonBetaBinomial
99,46,0.12907702134458865,4.0,511.0,6.483903149862268,747.8853796851677,0.07249093055725098,ThompsonBetaBinomial
100,46,0.12907702134458865,7.0,518.0,5.221419259475783,753.1067989446434,0.07305002212524414,ThompsonBetaBinomial
1,34,0.291464058768958,7.0,7.0,20.696811830670256,20.696811830670256,0.0710303783416748,ThompsonBetaBinomial
2,34,0.291464058768958,9.0,16.0,21.27979479192443,41.97660662259469,0.07456016540527344,ThompsonBetaBinomial
3,34,0.291464058768958,15.0,31.0,18.51623719681461,60.4928438194093,0.07926726341247559,ThompsonBetaBinomial
4,34,0.291464058768958,9.0,40.0,21.931275583297218,82.42411940270652,0.08066964149475098,ThompsonBetaBinomial
5,34,0.291464058768958,14.0,54.0,18.551664911084707,100.97578431379122,0.07828402519226074,ThompsonBetaBinomial
6,34,0.291464058768958,13.0,67.0,20.665670981970102,121.64145529576132,0.07507538795471191,ThompsonBetaBinomial
7,34,0.291464058768958,15.0,82.0,20.389182099297415,142.03063739505873,0.07417130470275879,ThompsonBetaBinomial
8,34,0.291464058768958,7.0,89.0,19.209382346661048,161.24001974171978,0.07393264770507812,ThompsonBetaBinomial
9,34,0.291464058768958,16.0,105.0,17.61256459842414,178.85258434014392,0.07374715805053711,ThompsonBetaBinomial
10,34,0.291464058768958,14.0,119.0,16.837108740769054,195.68969308091297,0.07489299774169922,ThompsonBetaBinomial
11,34,0.291464058768958,11.0,130.0,17.55108014784567,213.24077322875866,0.07549786567687988,ThompsonBetaBinomial
12,34,0.291464058768958,13.0,143.0,17.798377781937027,231.0391510106957,0.07581591606140137,ThompsonBetaBinomial
13,34,0.291464058768958,11.0,154.0,20.099233171943556,251.13838418263924,0.07492709159851074,ThompsonBetaBinomial
14,34,0.291464058768958,23.0,177.0,15.412222022961714,266.55060620560096,0.07589125633239746,ThompsonBetaBinomial
15,34,0.291464058768958,18.0,195.0,16.63618541733795,283.1867916229389,0.07549500465393066,ThompsonBetaBinomial
16,34,0.291464058768958,15.0,210.0,15.50939932956474,298.6961909525037,0.07510828971862793,ThompsonBetaBinomial
17,34,0.291464058768958,9.0,219.0,13.868227609496325,312.564418562,0.07517600059509277,ThompsonBetaBinomial
18,34,0.291464058768958,12.0,231.0,16.306022277772055,328.8704408397721,0.07535862922668457,ThompsonBetaBinomial
19,34,0.291464058768958,13.0,244.0,17.849403664831744,346.7198445046038,0.07568836212158203,ThompsonBetaBinomial
20,34,0.291464058768958,12.0,256.0,15.01095665457477,361.7308011591786,0.07586884498596191,ThompsonBetaBinomial
21,34,0.291464058768958,20.0,276.0,16.133218529045102,377.8640196882237,0.07538175582885742,ThompsonBetaBinomial
22,34,0.291464058768958,11.0,287.0,14.163175893409369,392.02719558163307,0.07543277740478516,ThompsonBetaBinomial
23,34,0.291464058768958,17.0,304.0,15.875394952192911,407.90259053382596,0.07624459266662598,ThompsonBetaBinomial
24,34,0.291464058768958,9.0,313.0,16.119497431208856,424.0220879650348,0.07606124877929688,ThompsonBetaBinomial
25,34,0.291464058768958,7.0,320.0,15.849797758197111,439.8718857232319,0.07567501068115234,ThompsonBetaBinomial
26,34,0.291464058768958,12.0,332.0,17.005294592644425,456.87718031587633,0.07569122314453125,ThompsonBetaBinomial
27,34,0.291464058768958,14.0,346.0,15.818716055237237,472.6958963711136,0.07617640495300293,ThompsonBetaBinomial
28,34,0.291464058768958,12.0,358.0,14.509732861558993,487.20562923267255,0.07593202590942383,ThompsonBetaBinomial
29,34,0.291464058768958,8.0,366.0,16.48423451158343,503.689863744256,0.07527375221252441,ThompsonBetaBinomial
30,34,0.291464058768958,21.0,387.0,16.897282343272497,520.5871460875285,0.07566499710083008,ThompsonBetaBinomial
31,34,0.291464058768958,16.0,403.0,17.024181762438044,537.6113278499665,0.07518887519836426,ThompsonBetaBinomial
32,34,0.291464058768958,12.0,415.0,15.260874819495148,552.8722026694617,0.07532286643981934,ThompsonBetaBinomial
33,34,0.291464058768958,12.0,427.0,13.409579614990417,566.2817822844521,0.07553839683532715,ThompsonBetaBinomial
34,34,0.291464058768958,11.0,438.0,12.980227663747474,579.2620099481995,0.07521605491638184,ThompsonBetaBinomial
35,34,0.291464058768958,16.0,454.0,14.916406431243747,594.1784163794433,0.07505655288696289,ThompsonBetaBinomial
36,34,0.291464058768958,15.0,469.0,13.6130485123737,607.791464891817,0.07565712928771973,ThompsonBetaBinomial
